82	95	77	11	31
32	54	50	7	102
100	18	125	29	114
105	13	13	103	57
66	121	30	120	117
74	149	11	144	148
91	77	123	57	19
34	2	147	143	66
1	118	110	123	139
16	92	109	17	150
12	128	42	82	127
73	67	47	2	16
23	28	34	76	137
41	9	58	29	126
109	46	128	25	104
19	6	12	20	122
21	147	149	49	120
145	121	134	119	88
23	44	74	21	104
11	129	150	37	75
11	110	118	10	113
51	111	86	118	144
145	53	12	74	129
80	55	14	68	120
60	85	8	11	125
144	62	103	45	113
73	24	120	6	126
142	69	49	59	57
123	101	129	84	103
137	127	18	45	128
36	53	90	148	112
35	85	121	90	85
73	144	4	16	105
70	52	17	25	87
108	90	35	144	65
55	85	82	130	96
139	29	76	21	101
25	122	91	138	52
79	74	137	144	45
30	17	88	20	45
123	90	33	12	73
69	57	141	53	20
24	71	108	3	104
69	131	21	36	32
116	84	52	33	75
15	91	5	109	18
56	95	141	51	105
104	135	140	89	102
97	65	29	139	136
79	99	111	46	13
14	8	78	104	84
95	139	78	103	139
117	33	74	124	80
97	65	55	11	11
92	39	18	126	60
117	141	137	48	69
43	141	121	13	93
44	121	103	140	142
16	110	83	26	29
85	129	110	57	141
79	139	51	148	104
64	135	42	10	36
41	37	41	7	25
126	72	121	140	58
17	11	112	104	38
22	108	128	40	90
130	100	42	55	106
83	75	93	59	51
115	115	92	55	50
144	76	135	47	85
98	20	80	24	110
27	9	11	122	135
144	132	83	147	54
126	5	49	17	129
6	67	149	2	105
150	87	145	65	18
145	62	67	69	52
111	94	89	65	99
149	121	17	48	38
36	96	127	66	108
141	48	115	64	7
34	88	86	11	108
110	98	138	95	81
133	60	28	66	31
134	136	77	121	52
95	114	52	47	127
44	90	71	98	18
57	45	141	24	105
47	36	73	82	65
85	92	37	68	106
120	72	111	117	90
76	29	29	28	15
112	98	23	29	29
106	60	111	59	32
7	10	109	112	132
106	115	116	50	29
31	46	46	69	105
110	89	14	6	76
25	85	3	11	108
4	28	74	1	11
28	70	40	78	95
112	69	33	117	129
99	51	50	116	27
35	13	9	23	108
100	133	77	60	45
125	107	28	88	101
140	37	14	122	126
85	130	112	131	128
36	93	10	82	52
33	105	75	149	18
67	146	78	141	30
17	58	145	123	83
82	47	94	76	41
102	139	40	73	51
40	52	39	79	115
100	57	78	104	76
97	121	128	4	96
38	112	12	55	23
10	19	64	56	146
150	79	8	27	13
19	52	148	131	26
91	39	24	13	19
124	85	108	64	142
59	123	69	64	121
12	91	95	111	95
87	38	144	94	78
26	10	113	33	106
53	51	5	139	2
98	147	104	17	22
108	125	148	141	116
51	48	61	34	10
10	58	115	133	108
112	66	79	59	105
19	33	13	102	8
30	127	55	11	46
129	99	21	138	131
108	53	31	44	141
118	70	51	114	119
134	102	112	110	1
99	124	67	62	67
105	67	64	42	137
59	32	18	148	91
102	65	119	143	56
69	57	71	52	58
72	7	127	99	137
75	26	75	13	4
145	8	75	122	109
126	43	1	131	17
83	72	106	33	104
142	73	85	52	118
50	16	64	36	138
78	23	126	112	105
115	100	16	9	107
90	91	97	36	15
38	136	58	97	40
127	105	147	2	67
147	140	127	56	15
46	97	142	145	38
46	32	71	89	142
139	69	50	140	75
22	132	87	119	11
45	39	92	136	62
109	95	88	98	106
115	87	76	146	92
43	6	98	5	47
98	45	20	70	8
4	10	53	30	103
112	95	148	54	101
98	52	82	119	133
136	2	42	50	99
84	115	10	31	83
18	95	101	20	112
49	130	147	121	104
145	109	104	61	13
22	81	61	37	1
111	104	56	8	86
145	77	27	11	95
90	12	69	144	78
70	63	12	35	34
67	113	46	16	114
8	123	140	142	15
52	78	101	52	93
80	69	39	136	49
74	89	69	132	98
104	59	86	62	10
79	101	137	78	23
2	19	21	122	88
85	131	72	96	95
39	144	110	117	64
81	145	55	126	79
104	84	45	74	65
139	139	61	76	95
94	52	34	8	139
83	24	7	135	11
84	36	136	30	62
15	77	54	74	144
146	47	89	73	103
21	136	62	121	124
102	51	43	97	111
112	116	89	117	77
56	29	144	79	18
111	56	124	71	122
45	8	149	89	61
30	32	123	59	22
114	73	90	47	76
134	40	66	135	44
69	6	150	85	74
60	6	148	2	141
142	117	33	2	67
25	148	36	57	1
150	30	10	117	112
52	98	55	99	48
74	86	18	123	43
61	125	25	35	50
144	102	66	76	95
54	66	69	20	39
101	66	74	72	108
86	48	135	96	97
23	77	88	83	114
58	119	39	23	41
124	55	89	75	35
107	56	8	36	6
46	14	22	2	50
88	64	56	119	105
119	96	138	24	147
85	63	144	66	94
30	102	67	59	109
31	48	113	99	56
1	88	23	85	58
120	52	63	73	108
58	7	48	38	85
22	6	46	125	87
30	35	9	134	14
117	13	4	86	147
125	133	81	54	99
147	82	120	71	110
17	132	123	13	9
63	65	53	56	87
120	33	138	41	115
29	56	96	39	88
25	94	102	67	106
143	134	126	16	34
81	25	8	50	117
66	39	58	144	112
17	63	118	142	62
33	2	27	14	137
9	133	44	34	30
35	133	147	50	66
66	97	141	121	58
118	101	102	13	113
15	33	135	73	121
76	40	126	5	47
75	35	86	136	111
86	110	51	16	51
51	146	97	17	105
147	115	105	9	123
25	17	29	67	30
106	142	43	69	26
145	106	41	38	130
73	126	4	70	47
75	41	62	138	91
75	148	128	5	93
105	24	94	32	95
20	129	4	126	132
110	93	139	117	93
93	103	117	45	79
98	68	93	51	113
34	40	35	103	57
99	48	5	85	9
69	50	2	62	38
16	103	35	49	87
72	133	71	75	120
26	12	82	125	24
74	15	61	92	30
138	19	98	83	123
39	39	131	138	57
34	20	142	72	84
82	61	119	26	64
22	107	146	113	60
12	39	146	6	109
81	115	104	80	36
96	51	82	135	34
57	127	26	141	20
118	138	81	137	69
60	82	76	78	21
148	126	11	63	18
93	103	133	143	82
33	79	62	18	8
120	23	140	108	92
100	78	56	44	88
86	102	137	53	115
26	118	123	70	18
104	91	94	36	135
83	59	15	74	4
114	104	54	84	57
2	115	143	55	24
25	42	97	67	69
26	136	56	22	93
65	140	97	80	126
115	33	57	126	147
12	56	5	73	147
146	139	31	44	34
141	44	39	65	62
110	16	109	145	64
107	33	77	21	24
113	100	22	31	73
84	148	109	71	57
146	79	138	47	74
8	8	146	138	17
136	85	144	34	137
65	123	139	17	113
60	95	22	120	76
50	104	127	72	117
139	65	92	52	52
63	85	94	119	56
16	18	20	57	95
20	97	96	72	17
103	3	3	23	54
82	138	79	5	99
136	51	23	90	21
10	112	46	130	62
101	31	30	104	41
21	32	54	64	51
138	139	120	86	138
78	63	82	13	52
145	117	120	54	124
10	98	127	37	76
99	18	1	2	87
81	129	55	67	84
2	62	50	65	136
10	43	91	97	111
20	1	87	77	2
131	50	132	66	44
150	124	107	11	134
110	100	50	101	7
29	38	69	52	110
60	119	31	132	45
50	149	139	98	35
131	44	18	97	46
45	106	64	32	99
97	146	57	123	110
65	61	139	92	97
46	39	99	69	124
90	69	30	131	134
114	86	25	60	81
107	98	48	54	16
94	10	72	86	10
67	150	115	101	48
50	127	6	49	48
142	81	4	16	79
43	149	68	134	137
119	147	146	71	17
85	52	1	150	74
47	71	50	97	81
62	49	117	93	69
21	125	31	150	107
61	31	94	103	49
99	97	27	37	89
53	108	37	150	55
126	66	9	92	36
59	125	46	119	138
138	8	18	23	88
91	114	50	82	104
65	137	143	14	112
82	119	62	37	99
135	33	78	75	25
124	62	97	31	61
115	58	31	81	116
127	112	106	9	129
134	77	45	16	32
2	71	130	129	5
16	77	89	123	125
42	114	76	107	26
115	55	48	142	103
18	14	37	15	42
76	35	70	81	139
137	106	118	65	1
136	31	96	79	134
68	135	47	82	85
96	87	40	114	31
34	51	123	124	5
86	44	85	58	133
10	147	148	66	106
38	37	48	125	116
90	95	50	17	35
101	148	74	136	82
17	130	4	41	32
85	136	54	80	55
125	18	72	52	20
50	115	26	144	52
25	59	52	113	36
59	38	116	56	48
60	45	35	4	71
128	64	47	17	34
32	59	139	28	43
66	41	135	144	29
135	30	94	138	78
109	68	52	107	89
38	98	4	62	138
96	48	10	94	60
65	36	6	124	81
108	96	6	103	77
143	18	14	7	142
54	5	34	18	32
53	14	100	33	37
120	123	18	23	116
9	131	28	30	42
8	66	132	112	107
52	133	25	4	86
3	145	138	26	23
27	14	43	29	57
119	77	35	88	111
118	83	126	43	67
90	113	54	125	12
76	92	88	113	92
105	112	91	97	150
81	109	52	53	110
75	26	143	138	129
142	10	128	45	63
85	26	115	76	64
57	39	125	38	84
16	148	120	98	30
63	117	109	42	86
92	134	61	46	143
79	36	130	102	53
106	79	135	95	12
83	134	119	12	9
121	99	144	9	95
123	26	73	120	128
50	39	128	112	107
38	116	37	112	132
64	145	98	1	3
81	54	49	91	9
99	129	60	127	132
85	77	114	63	53
100	24	150	59	11
66	141	97	118	89
112	50	107	110	11
99	145	64	85	9
57	141	10	137	19
134	85	72	41	60
19	62	62	122	105
63	24	93	66	74
128	11	117	121	88
41	63	127	59	44
37	78	3	105	69
1	138	22	12	118
39	137	115	58	128
21	131	126	96	136
136	143	101	139	42
39	70	52	17	47
34	42	42	75	145
97	66	138	80	78
58	82	27	87	4
150	21	110	107	88
14	81	90	136	139
89	43	32	59	98
120	93	10	145	11
142	42	82	126	26
75	140	136	27	9
67	48	51	99	65
44	17	66	62	10
12	82	54	105	131
1	81	8	34	83
118	101	49	62	102
45	9	143	37	7
22	119	106	30	56
72	6	142	78	112
52	138	108	148	48
73	150	62	49	3
145	44	127	117	91
59	62	67	115	10
86	66	137	114	33
70	41	28	57	28
41	80	109	50	21
81	96	52	18	124
129	20	111	132	148
105	66	122	96	137
70	53	138	51	59
98	93	53	3	100
10	111	66	81	148
95	136	127	19	18
51	141	135	17	94
29	56	149	141	147
148	8	96	122	116
137	12	65	24	61
136	19	92	73	78
71	26	20	85	150
10	12	118	135	79
41	111	145	135	59
109	39	147	128	49
107	43	63	81	73
51	139	127	21	110
25	114	28	124	17
16	107	134	78	39
64	114	80	119	78
69	150	19	15	80
150	41	131	72	21
57	28	98	3	85
55	49	25	89	65
63	125	127	118	57
13	80	84	140	27
122	144	111	45	63
61	99	6	73	57
1	139	102	9	57
143	68	68	30	65
113	22	58	101	98
54	50	121	11	10
100	18	100	60	86
32	147	56	44	66
147	28	12	41	81
133	133	26	128	116
48	15	77	13	26
4	5	4	49	98
37	34	36	104	73
59	130	28	103	79
15	14	44	100	94
146	110	25	20	134
90	35	132	101	114
71	89	98	64	97
89	23	100	46	105
134	114	24	16	126
125	85	75	124	130
90	111	149	16	40
100	22	49	73	66
12	96	71	46	92
120	81	17	128	106
79	4	6	125	5
61	63	124	138	7
80	122	66	123	41
42	15	138	92	96
36	20	80	74	74
32	53	17	135	118
87	79	83	33	13
70	12	82	129	113
18	7	123	70	144
58	145	98	7	41
105	54	9	112	68
142	10	27	117	9
132	77	33	56	15
89	78	139	119	116
94	9	64	74	50
59	146	86	103	83
53	148	79	66	29
64	66	12	130	100
43	31	42	75	66
82	69	117	118	109
74	50	91	133	7
30	19	93	56	140
122	75	5	112	137
66	118	46	117	56
69	114	138	100	8
135	23	30	56	63
142	116	90	104	21
32	21	123	59	29
126	149	68	63	5
92	12	34	92	43
10	21	10	25	23
86	80	28	143	100
60	92	119	102	141
123	83	126	33	48
114	78	117	107	132
117	118	80	89	68
121	128	33	150	80
87	127	34	53	86
93	147	140	87	118
150	48	104	55	8
126	116	73	29	103
8	50	46	137	62
39	150	149	60	76
38	41	70	89	30
106	26	69	19	137
5	133	22	58	74
43	33	57	126	12
77	99	134	110	118
4	46	118	31	101
88	22	98	57	58
85	44	21	51	35
113	71	61	147	90
93	112	73	18	98
5	106	33	135	90
92	118	24	105	17
88	54	117	19	53
144	57	119	127	122
76	146	127	150	140
19	118	68	11	77
52	95	10	66	57
106	61	2	69	20
94	88	119	57	82
10	149	136	133	4
129	28	37	147	52
48	49	142	132	105
75	44	126	96	95
79	24	78	10	79
137	145	101	59	11
136	142	33	99	138
79	34	85	134	90
21	93	45	33	49
52	43	8	129	67
81	87	96	51	102
33	119	106	108	103
38	71	44	60	24
20	56	79	80	97
144	111	23	96	115
131	15	51	12	120
73	78	143	84	90
60	26	58	146	10
134	16	144	17	43
57	144	132	51	82
43	135	95	99	109
30	14	42	127	3
19	105	142	142	52
33	147	132	123	123
133	105	26	87	56
89	142	26	131	25
65	107	99	42	15
6	4	31	96	122
24	19	27	42	53
97	68	30	148	73
87	59	68	14	55
142	11	99	72	148
75	138	18	77	122
17	105	58	88	134
130	90	149	149	40
5	97	77	55	68
24	10	52	103	47
129	71	24	96	17
93	106	99	121	80
2	21	93	49	94
111	113	112	83	140
90	83	77	94	50
68	54	88	40	52
116	99	67	29	118
71	50	36	132	52
134	84	72	63	46
14	27	6	117	134
73	80	18	31	53
38	50	118	59	128
47	93	4	51	44
96	120	3	124	10
143	42	145	98	68
62	29	77	74	41
50	61	32	130	48
26	149	22	106	90
33	91	9	32	146
119	60	36	109	116
106	106	34	132	55
12	109	70	40	109
125	81	124	22	99
42	26	136	27	109
123	21	139	133	55
88	147	70	78	19
72	118	79	121	74
10	87	71	145	17
91	42	113	66	40
32	33	150	82	71
72	62	85	68	81
116	86	136	35	100
131	33	88	29	91
96	44	94	117	144
24	53	16	116	140
61	84	4	73	111
30	47	9	55	47
4	137	60	40	121
29	40	18	83	54
132	71	144	124	20
28	84	80	44	26
73	45	82	53	93
72	41	14	77	81
17	25	138	65	12
19	79	2	9	130
17	85	36	98	146
36	111	121	107	140
33	99	43	2	129
131	126	52	31	85
150	9	116	72	69
91	54	70	9	120
115	83	79	15	54
99	28	57	81	6
125	115	112	102	108
137	36	32	84	45
22	140	117	35	25
41	131	15	24	87
75	15	90	24	50
9	29	9	90	70
15	69	129	86	88
131	100	90	60	121
55	110	121	115	25
15	142	7	119	89
75	15	24	84	54
149	60	117	150	117
135	114	97	69	139
145	60	37	105	8
46	17	98	22	63
107	108	88	34	42
44	46	103	7	76
59	71	95	130	100
105	120	29	81	149
89	127	24	53	37
45	5	3	116	65
58	40	21	78	106
93	36	11	142	30
129	89	148	59	87
62	27	105	139	90
115	112	69	70	49
57	124	71	55	29
59	115	75	73	68
59	41	138	129	138
37	132	71	78	125
47	97	141	14	114
91	47	34	63	46
138	146	57	23	123
73	85	24	58	138
16	7	143	28	46
114	14	82	35	126
77	16	42	17	5
137	107	28	111	86
63	46	3	109	127
52	27	47	92	128
145	28	121	37	44
135	121	41	13	20
88	128	43	124	23
40	3	18	105	80
67	48	2	6	52
78	77	149	67	59
27	34	133	132	107
42	137	1	99	62
55	7	126	120	61
16	91	92	21	45
71	14	94	123	23
98	5	28	88	134
12	149	102	93	54
139	122	16	114	36
39	92	98	137	125
122	24	9	93	84
102	91	146	109	112
28	58	130	75	133
136	21	81	34	117
142	65	63	91	41
103	28	22	2	79
40	87	10	107	4
51	76	22	71	94
90	54	124	95	101
53	147	67	122	87
43	58	75	111	108
5	72	42	9	37
101	103	73	135	2
34	105	73	46	95
50	74	113	112	24
75	116	76	13	127
137	147	38	123	102
24	125	10	110	120
141	32	78	67	144
33	13	22	126	115
120	32	35	90	130
39	32	97	75	42
7	117	69	59	9
119	98	141	74	118
146	41	55	92	99
91	12	1	110	57
108	107	54	55	14
17	25	2	133	14
75	9	36	138	132
81	56	10	114	146
13	43	47	40	124
45	16	31	65	50
98	100	112	133	41
28	107	94	18	68
91	25	107	16	39
124	76	143	144	136
11	134	48	99	126
57	97	129	120	2
73	35	53	90	102
27	91	15	129	131
73	127	102	44	148
39	48	21	95	75
84	108	31	111	58
100	112	54	58	94
145	76	111	94	144
73	9	125	55	53
92	18	115	73	110
104	130	16	149	94
14	61	123	47	1
145	129	149	21	127
92	3	2	121	111
136	42	24	2	106
104	101	48	144	60
56	2	49	147	120
98	29	18	68	36
75	47	98	132	33
88	115	117	83	108
129	22	135	27	52
29	90	10	65	85
87	2	85	65	101
50	127	1	11	134
81	15	122	128	87
114	111	69	84	51
92	74	148	114	13
115	9	110	93	46
8	132	10	6	44
16	15	96	59	105
148	133	100	73	146
31	7	7	83	74
60	40	32	150	95
18	15	121	115	47
14	20	74	49	138
115	25	42	105	17
135	65	26	72	76
71	6	66	3	99
128	28	73	93	107
116	10	140	97	114
79	115	90	83	34
55	8	34	100	19
103	133	52	120	78
83	18	112	27	114
6	37	103	5	71
1	33	12	112	129
106	136	100	119	40
87	33	150	40	58
87	135	104	124	117
48	14	91	53	107
125	66	112	68	9
26	6	97	125	14
122	110	71	71	83
59	31	64	149	98
65	17	141	138	35
109	8	23	33	149
147	115	125	6	106
120	134	134	3	52
26	43	118	97	119
38	51	81	112	123
67	77	139	11	124
20	4	6	107	11
83	80	13	136	107
29	81	26	20	119
63	67	128	41	42
110	128	27	87	15
97	33	36	88	41
55	120	71	76	123
114	132	61	124	67
34	121	38	104	127
26	101	18	48	74
7	30	60	135	110
50	147	82	104	41
53	114	94	16	32
40	74	87	123	118
37	51	127	54	119
99	11	58	80	121
106	46	57	22	39
126	68	103	15	127
142	56	115	25	131
87	119	149	46	2
115	109	63	101	113
107	120	86	70	10
38	148	128	77	133
15	127	135	140	20
139	108	33	120	96
10	141	75	20	49
1	15	65	98	120
49	71	33	68	41
125	68	143	23	40
59	79	64	61	2
122	115	110	97	22
12	27	53	30	99
135	32	147	86	108
73	86	64	19	85
76	93	109	114	141
97	135	122	98	31
78	126	98	9	115
74	73	115	112	10
96	147	146	2	148
43	77	29	38	22
112	9	79	69	69
40	5	64	22	70
102	136	58	119	55
3	93	69	92	145
15	74	35	56	123
56	29	104	114	144
133	18	132	66	59
123	53	54	20	48
145	95	129	70	111
11	10	29	38	128
123	86	60	88	25
114	16	76	108	19
7	70	6	91	66
97	78	96	72	40
112	113	62	46	34
77	95	52	11	112
115	42	28	25	58
99	96	63	99	57
36	54	14	88	44
37	46	54	142	146
79	58	88	105	44
86	90	92	34	100
113	68	62	128	68
45	137	1	28	148
26	82	61	32	137
12	41	16	97	118
34	147	49	134	23
33	101	74	3	47
102	75	13	37	34
119	41	51	1	114
133	112	18	147	8
133	71	25	132	87
98	92	10	122	71
90	128	76	29	31
3	95	57	19	31
47	64	57	110	43
101	140	23	64	5
108	61	35	130	48
117	143	49	123	100
39	103	102	83	13
62	70	104	135	48
112	25	55	53	125
27	104	62	128	90
88	59	38	121	89
27	54	68	51	147
66	48	92	112	33
145	22	133	139	68
92	98	99	104	36
39	77	23	23	136
84	102	142	91	21
7	84	86	73	49
17	7	44	150	128
58	97	130	47	26
11	82	49	19	29
127	1	4	107	39
82	138	66	10	137
103	25	24	94	110
60	13	129	150	117
33	101	37	61	41
133	15	71	26	119
46	50	80	66	30
83	51	99	74	1
79	87	121	63	37
92	104	83	37	84
135	34	119	55	144
67	76	131	21	26
21	28	113	126	113
130	85	26	83	40
86	120	32	4	19
57	140	8	113	15
107	56	6	103	142
119	40	61	18	40
44	62	56	52	105
3	77	69	56	150
123	125	92	75	130
94	96	5	91	43
60	5	125	138	48
101	91	20	20	149
141	106	53	76	17
7	10	126	15	21
45	128	26	102	6
126	2	107	115	35
130	22	58	55	28
137	123	73	94	134
36	12	65	87	138
145	108	119	137	102
58	66	147	102	150
97	45	24	51	84
97	25	31	94	139
13	75	59	51	57
143	123	90	103	63
20	142	14	7	14
76	120	109	20	87
114	137	30	18	31
14	44	29	27	85
10	12	3	30	107
50	75	79	34	133
104	120	115	6	11
47	51	47	47	40
143	37	50	106	146
77	13	104	110	101
122	147	24	126	65
78	22	69	30	128
121	85	50	17	51
149	25	5	8	101
67	150	122	75	91
25	131	112	129	146
13	59	6	37	31
121	148	93	126	44
3	60	43	63	124
65	128	115	84	17
52	123	107	94	120
7	30	116	76	68
39	30	31	29	34
126	62	92	111	111
6	102	105	92	70
143	103	107	9	78
115	85	98	22	133
64	54	131	9	17
131	43	134	104	47
45	77	13	42	139
124	81	145	23	35
73	123	103	24	56
117	133	87	119	43
123	60	110	55	106
50	97	31	56	27
1	122	42	41	135
4	142	117	29	80
22	14	59	85	9
140	126	51	144	111
46	41	144	89	89
40	47	44	28	96
103	33	105	143	114
52	122	66	137	46
92	21	2	63	4
92	134	140	82	138
111	20	40	150	142
20	104	65	108	7
138	53	131	11	67
111	94	131	42	98
92	41	16	46	129
92	107	136	27	71
43	55	73	93	26
70	17	117	84	6
5	69	98	53	105
37	69	107	31	121
118	52	53	44	111
8	108	112	143	7
18	38	2	27	117
105	43	103	63	94
15	130	18	118	73
104	150	47	77	95
5	8	11	108	15
138	22	51	67	3
14	11	61	122	90
78	29	121	63	21
35	57	86	83	123
40	86	48	132	5
98	69	100	150	12
78	36	99	113	71
123	131	148	47	129
20	65	111	110	66
81	130	150	144	63
93	140	7	84	68
7	60	5	42	149
133	118	137	95	36
119	127	69	87	13
143	22	47	53	16
85	20	56	136	119
26	48	13	75	102
16	14	116	129	139
121	118	64	24	134
17	6	81	120	123
103	130	112	149	78
28	80	86	113	140
92	116	6	20	6
135	96	30	4	10
48	113	126	84	13
18	68	12	41	41
97	22	45	119	119
80	141	84	7	27
44	37	84	117	50
150	18	146	66	65
66	60	93	59	4
120	123	47	106	5
90	76	24	109	32
31	146	91	87	30
23	143	97	139	131
73	95	3	67	87
59	107	28	97	23
121	129	131	147	138
54	81	18	78	56
11	101	71	133	113
48	37	26	28	68
19	132	61	32	56
27	142	12	67	95
61	29	60	58	66
81	59	2	60	116
59	71	49	16	120
131	67	90	24	130
59	81	121	23	94
67	68	94	97	103
150	71	36	2	123
89	22	120	91	146
37	118	48	32	25
112	103	77	32	85
105	88	124	55	4
98	149	38	16	4
99	3	124	24	30
136	51	8	38	85
135	123	150	131	22
133	36	89	83	48
78	69	115	75	8
38	22	72	81	53
16	22	52	37	93
85	50	131	123	66
133	138	79	71	33
70	44	131	36	48
132	83	61	89	117
38	117	81	20	96
31	82	102	51	141
125	34	83	31	74
44	27	105	46	108
26	111	138	22	16
139	66	66	96	62
4	104	32	150	54
48	28	118	97	28
29	3	140	139	140
150	103	115	90	21
60	23	53	105	45
54	130	78	133	140
142	39	88	27	13
58	48	24	66	83
101	20	75	53	141
42	146	35	16	33
138	76	8	1	99
71	82	12	56	84
60	19	66	2	42
137	53	40	14	146
132	57	56	147	69
92	25	145	54	126
38	100	10	128	145
18	35	93	55	43
15	84	16	140	11
103	121	101	19	29
9	52	44	91	94
55	127	131	126	49
110	54	59	42	95
113	95	75	129	81
139	9	45	97	144
91	12	149	144	55
120	80	24	147	70
150	67	10	126	131
44	19	36	101	20
37	118	107	125	91
12	13	134	38	86
51	93	46	16	67
66	91	57	92	94
86	78	133	100	105
96	40	54	82	124
114	65	28	65	133
150	70	45	71	102
27	51	129	35	40
10	59	128	2	31
5	113	47	93	1
24	6	140	46	55
119	146	90	10	119
107	52	83	48	148
92	16	126	45	130
17	95	93	39	98
29	85	5	56	82
1	120	124	127	114
52	98	23	27	134
91	113	95	26	20
14	133	9	50	53
74	120	61	76	53
128	146	39	148	39
145	32	103	3	94
115	61	69	18	25
146	139	83	136	45
100	122	52	96	114
111	113	96	21	110
80	132	31	129	66
42	84	91	136	14
25	19	47	144	108
5	124	150	49	7
63	68	31	68	131
127	68	113	57	1
49	112	117	91	113
67	9	42	116	125
129	133	143	125	87
94	27	17	78	52
7	69	124	116	96
71	42	54	129	113
8	42	46	142	33
36	49	149	24	41
24	90	7	68	49
18	120	23	136	125
98	140	149	48	50
136	81	122	22	71
93	94	25	149	82
126	104	116	17	47
68	97	71	27	144
86	132	68	114	61
127	18	53	124	88
117	17	123	66	114
142	47	20	135	16
50	36	123	133	141
150	38	6	70	2
117	61	8	74	126
29	132	108	113	82
104	71	93	30	145
83	8	27	60	136
33	12	116	16	127
47	99	146	69	45
94	52	33	63	147
92	22	29	26	28
91	82	27	44	72
92	21	60	123	14
57	20	49	55	78
73	95	21	110	67
73	74	86	28	125
139	148	96	78	120
98	112	118	149	142
66	7	67	145	83
25	29	24	137	48
23	55	128	141	15
32	148	95	94	115
122	85	44	100	41
49	92	148	52	116
58	124	51	38	41
14	66	100	148	122
11	74	87	131	32
92	58	89	121	55
76	49	95	60	59
23	118	67	121	81
135	109	138	67	34
121	90	80	59	12
66	103	26	80	131
76	58	31	84	74
132	81	81	147	73
61	38	58	88	26
50	62	102	112	131
78	89	18	108	99
10	57	36	79	50
100	19	15	63	133
132	90	28	95	77
112	144	139	14	120
147	60	114	75	103
53	99	30	55	124
18	18	21	2	10
64	78	79	9	121
52	88	46	85	69
30	90	87	89	108
77	117	108	139	29
41	142	50	123	118
58	84	147	83	57
147	108	115	89	89
78	123	131	136	57
4	75	102	72	120
140	132	77	49	85
141	112	23	86	113
86	23	79	107	10
137	39	75	86	3
22	142	3	68	52
95	59	34	49	136
43	92	120	61	94
86	130	97	125	117
79	93	11	119	1
41	98	98	49	55
146	126	18	98	63
66	149	59	101	119
53	150	150	95	61
115	140	1	98	36
77	127	66	88	87
16	114	82	28	79
115	18	94	102	9
129	17	95	113	35
40	27	47	104	126
66	58	47	57	136
21	99	150	101	65
80	13	140	131	104
66	108	115	58	120
4	103	58	149	105
94	14	89	35	90
87	105	42	46	143
75	76	116	134	45
51	119	138	89	64
84	129	39	33	62
56	62	41	35	135
80	73	97	76	5
24	69	26	22	91
122	31	42	134	48
74	128	98	58	87
66	43	41	48	58
1	84	93	40	55
73	52	127	64	96
29	70	119	81	3
91	73	92	119	3
50	60	81	24	137
20	26	69	126	107
29	146	131	39	128
53	61	38	16	24
36	147	24	122	148
8	14	81	32	143
71	140	127	115	125
115	4	37	79	37
93	49	22	121	113
52	63	87	15	29
23	5	134	11	101
68	40	8	18	92
139	148	99	109	18
33	137	52	149	49
4	149	37	56	145
40	125	138	33	98
119	70	67	117	97
9	102	27	91	7
30	95	35	6	28
102	132	64	113	33
124	10	39	6	17
15	117	57	51	88
149	6	139	87	45
106	72	147	58	18
87	80	57	4	58
114	123	50	77	38
